cohort,seed,valence_name,zone3,n,body_state,body_u,pred_UP_minus_DOWN,true_UP_minus_DOWN,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
no_conative,26,bottom,BM,200.0,0.3657582028210163,-0.5808377291428991,-0.0020454156026244,0.0004289587941248,0.0715961003676056,0.0387168337170365,0.0362838537339121,0.0191634200699627
no_conative,26,bottom,BR,200.0,0.147680457085371,-1.9834615166044816,0.0001602792367339,0.0001933110511955,0.0629147917591035,0.0389881298466187,0.0651113742962479,0.0436018436588346
no_conative,26,mid,MM,200.0,0.4966478309035301,-0.0134104896364514,-0.0015555615723133,0.0026233198489206,0.0713312939181923,0.1326500471991178,0.1020936394110322,0.0407748861610889
no_conative,26,mid,MR,200.0,0.2817866363190114,-1.26467860122794,0.0014388104155659,0.001647054021798,0.0643960043229162,0.1305667672652813,0.0742394801415503,0.0517401377810165
no_conative,26,top,TM,5.0,0.513444459438324,0.0538041530518654,-0.0030066013336181,0.0018440591704797,0.0702821269631385,0.105793267755568,0.1270254671573639,0.0915143206715583
no_conative,26,top,TR,200.0,0.6952030213549734,0.951737442033187,0.002268363982439,0.0004868876645173,0.0620610089972615,0.0469610039466235,0.1673436268046498,0.1824436315894126
no_conative,27,bottom,BL,51.0,0.2372051445292491,-1.2087602102658723,0.0030811960790671,0.000475111532289,0.0876442454024857,0.0493566505960636,0.0421808561237127,0.0043519882887017
no_conative,27,bottom,BM,200.0,0.2111548770964145,-1.4170979842155074,-0.0018107526004314,0.000476344346986,0.0768892524577677,0.0514905274227617,0.0237932277924846,0.0125391024723649
no_conative,27,bottom,BR,200.0,0.2471049385890364,-1.2432745063744706,-0.005119054429233,0.0007167692203417,0.069044397547841,0.0623449848847326,0.0223979240749031,0.0230188128352165
no_conative,27,mid,ML,7.0,0.3776071199348995,-0.5529891617522066,0.0173685103654861,0.002285833907834,0.1207013076969555,0.1322297818479745,0.0148471597848193,0.0155786871910095
no_conative,27,mid,MM,200.0,0.4736063127964735,-0.1243345451252514,0.0176245883852243,0.0026025684819519,0.12092090588063,0.1344342724695506,0.0130354574229568,0.0137713608518242
no_conative,27,mid,MR,200.0,0.4668871147185564,-0.1398649890320071,0.015276743620634,0.0024746434455706,0.1171542667597532,0.1317888234569989,0.031973356930539,0.0186387013085186
no_conative,27,top,TL,2.0,0.5508822798728943,0.2042386766635952,-0.0015901923179626,0.0011608402398454,0.0818242914974689,0.0749030077840217,0.0141351297497749,0.0073121865279972
no_conative,27,top,TM,132.0,0.6092653640291907,0.4579727611135638,-0.0021308161544077,0.0009941616452511,0.0811893678072727,0.0671124766841716,0.0092502933447108,0.0185268772977658
no_conative,27,top,TR,200.0,0.7152130980789662,1.0178528930669737,0.0023162429034709,0.0007342970109342,0.0853286113403737,0.059900911437406,0.0059282874688506,0.0299668293725699
no_conative,28,bottom,BL,34.0,0.3522264032679446,-0.6254203455538724,-0.0096391051569405,0.0009421524939957,0.0512555268976618,0.0675692357799858,0.0303379821810213,0.0464113391935825
no_conative,28,bottom,BM,72.0,0.2780317060856355,-0.981686241239168,-0.0074694451565543,0.0009557915200101,0.0482212297307948,0.0777626320109852,0.0264606512306878,0.0559906269837584
no_conative,28,bottom,BR,200.0,0.2826975401863456,-1.0605071977525256,-0.0042839967831969,0.0010468670510132,0.0525701392069458,0.0867189823431533,0.0295043250359594,0.0626196665130555
no_conative,28,mid,ML,22.0,0.4667861685156822,-0.145177742952186,0.011452726681124,0.002488393754298,0.0943434781987558,0.1304610094884183,0.0104954189366915,0.0267686302011663
no_conative,28,mid,MM,200.0,0.4775916808843612,-0.1017019143619014,0.0103642745316028,0.0026230271223657,0.0986742518469691,0.134279997845173,0.009100915021263,0.0345794201269745
no_conative,28,mid,MR,200.0,0.5168664032965898,0.0619994834312981,0.0070228581875562,0.0024523568428791,0.0950769944675266,0.1309148507869381,0.0152432851702906,0.0478733980283141
no_conative,28,top,TL,43.0,0.7388119766878527,1.2133301350780317,0.0012908612572869,0.0005084449467014,0.0584013983607292,0.0456375688663273,0.0093119291718616,0.0234539774354807
no_conative,28,top,TM,200.0,0.7139167866110802,1.04388329403292,-0.0007477529346942,0.0004365981406075,0.0607925032265484,0.0414729235550142,0.0062668990716338,0.0261501050728838
no_conative,28,top,TR,200.0,0.7492987284064293,1.2054006417291316,-0.0031513911485671,0.0006010819041369,0.0547627898585051,0.0534674422769916,0.0059247988276183,0.0188447968655964
no_conative,29,bottom,BL,51.0,0.1540725665057406,-1.7983048805915105,-0.0033437536627638,0.0003349724319361,0.0298208650566783,0.044110082739303,0.0769848444809516,0.0912740623541906
no_conative,29,bottom,BM,200.0,0.1988900967687368,-1.5866058214421337,-0.0035187272727489,0.0004603870251478,0.0308675811532884,0.0512647925038423,0.0688605855358764,0.0891946607083082
no_conative,29,bottom,BR,200.0,0.2496584062650799,-1.2878044057044418,-0.0029748977348208,0.0004513767638667,0.0325899453274905,0.0453390198327905,0.08652063280344,0.0992697072401642
no_conative,29,mid,ML,73.0,0.586912067377404,0.3863672972661749,-0.0001156746524654,0.0022094620525087,0.0340409827967212,0.1267658400081227,0.0618598244778097,0.0308650323789413
no_conative,29,mid,MM,200.0,0.4670088483765721,-0.165838369221539,-0.0019114356487989,0.0024380728221931,0.0360976415686309,0.1315966417310148,0.0316529358876869,0.0650305376388132
no_conative,29,mid,MR,200.0,0.5558878971636295,0.2450258766828384,-0.0008221673220396,0.0023961581417496,0.0365089697111397,0.1294352410582324,0.033197399508208,0.0616226841695606
no_conative,29,top,TL,200.0,0.8013500955700874,1.5150053517531947,0.0037684381008148,0.0002954705610076,0.0319062783941626,0.0392893640469735,0.0443528803996741,0.039005369489314
no_conative,29,top,TM,200.0,0.6521672734618187,0.7038916432885458,0.0008364277333021,0.0006185689410978,0.0363298231735825,0.0502210223611084,0.032554709855467,0.0272913151467219
no_conative,29,top,TR,200.0,0.7777678157389164,1.3631139112330268,0.0017169295251369,0.0002927908501613,0.0334162477217614,0.036051927088653,0.0154833046905696,0.0173855135589838
no_body_in_g,0,bottom,BL,11.0,0.4344255301085385,-0.2642127552838109,0.0170352513139898,0.0015225936866343,0.142391100525856,0.0927407256194029,0.0509522005238316,0.0109498358585617
no_body_in_g,0,bottom,BM,107.0,0.4039030244974332,-0.3959848520046784,0.0141012643542245,0.0013713648564912,0.1322100400646156,0.086836816743606,0.0385037295990318,0.0110711221382996
no_body_in_g,0,bottom,BR,200.0,0.4262386984378099,-0.3330596003339579,0.0118310815840959,0.001152021924022,0.1199532340466976,0.0807762560054479,0.0324654534441651,0.0144306072220206
no_body_in_g,0,mid,ML,49.0,0.4955333039468648,-0.017798696814058,0.0135639182158878,0.0025748922087292,0.1335277022147665,0.1313933301992976,0.0347076243892007,0.0333983567448294
no_body_in_g,0,mid,MM,200.0,0.4980864860117435,-0.0080807278004735,0.0157900536060333,0.0025792141089715,0.1396878572925925,0.1319211942503022,0.0190120084304362,0.0201796543225646
no_body_in_g,0,mid,MR,200.0,0.5395874340832233,0.1864462744882469,0.0164806696027517,0.002353070880494,0.1388751736655831,0.1317218244746996,0.0158162521198391,0.0147425993718206
no_body_in_g,0,top,TL,54.0,0.6098325981034173,0.4588572017138607,-0.0063047850573504,0.0011109471070587,0.0685200565667064,0.073046212745351,0.016437541693449,0.0323793231682093
no_body_in_g,0,top,TM,200.0,0.6538705489039421,0.7124769100517324,-0.0008289521932601,0.0007847872225013,0.0768088032118976,0.060096015802634,0.0118647399544715,0.0247824577474966
no_body_in_g,0,top,TR,200.0,0.7417754389345645,1.150935445153123,-0.0009797689318656,0.0005241578989554,0.0687145902588963,0.0501695519563813,0.0084248735569417,0.0203963836666662
no_body_in_g,1,bottom,BM,68.0,0.4550507677828564,-0.1806771975744629,0.0061555048998664,0.001593324738955,0.1191980605397154,0.0952169864420352,0.0256849525099181,0.0073535166242543
no_body_in_g,1,bottom,BR,165.0,0.3564136096022345,-0.613933421767852,0.0057712680462634,0.0014400951060767,0.129705367305062,0.095708748149938,0.0417909823724943,0.0112390659975283
no_body_in_g,1,mid,ML,39.0,0.5022022823492686,0.0109702011357033,0.0082632387295747,0.0025272505258928,0.1263700272792425,0.1303036968224794,0.0156662383904823,0.0213443347945427
no_body_in_g,1,mid,MM,200.0,0.5024136571586132,0.0113021655714818,0.0089462637901306,0.0026197280678593,0.1385712915286421,0.1331069705117085,0.0153574230149388,0.0159469975531101
no_body_in_g,1,mid,MR,200.0,0.528068575784564,0.1432392074743547,0.0079050949215888,0.0023035317564867,0.1327058005705476,0.129892164370823,0.0137018987257033,0.0182378283143043
no_body_in_g,1,top,TL,13.0,0.671726786173307,0.7417819324601372,0.0005967915058135,0.0011201173843418,0.0514649519553551,0.0834272364286818,0.0105827278815782,0.0435382680824169
no_body_in_g,1,top,TM,200.0,0.6454221525788307,0.6561467599449038,0.0018038180470466,0.0007729582954774,0.0632629138417542,0.0575090073364334,0.0062616959400475,0.0171754394390154
no_body_in_g,1,top,TR,200.0,0.7415374058485031,1.143934693044714,0.0015624782443046,0.0005459593888094,0.0588386725448071,0.0513345264506709,0.0047550603747367,0.0192881210579071
no_body_in_g,2,bottom,BM,167.0,0.4134459254627456,-0.3581104399972495,0.0131648805683958,0.0013336227646949,0.1236863695754262,0.0845422588639945,0.0794484041140465,0.0403042930641217
no_body_in_g,2,bottom,BR,200.0,0.3442368654906749,-0.696277572350332,0.0121800546348094,0.0011163158630176,0.1212712698429823,0.0801058528906446,0.0754728938639164,0.0343074772693216
no_body_in_g,2,mid,ML,18.0,0.5492273254526986,0.1987387835840909,0.0107805695798661,0.0024367234817825,0.0997872687876224,0.1280565976260686,0.0282526798546314,0.0565220086524883
no_body_in_g,2,mid,MM,200.0,0.518119088113308,0.0783818468923929,0.0139506149291992,0.0025477865924252,0.1171453043073415,0.1316564526636956,0.0308815388381481,0.0453926879819482
no_body_in_g,2,mid,MR,200.0,0.5462083125859499,0.2112142990323564,0.01258973300457,0.002268893224578,0.1122110739164054,0.1302095288404919,0.0246471352037042,0.0426610910519957
no_body_in_g,2,top,TL,89.0,0.604938714022047,0.4304435242686877,0.0002268090676725,0.000775501069792,0.0504028489080707,0.0554645348300218,0.0073833190155832,0.0180978488721204
no_body_in_g,2,top,TM,200.0,0.6410770930349827,0.6350839763158794,0.0022488015890121,0.0009275028032508,0.0561227974668145,0.0656236346220698,0.0083880648016929,0.0232734839757904
no_body_in_g,2,top,TR,200.0,0.7288079053163529,1.081108873356964,0.0004876825213432,0.0005424277719138,0.0471422613691538,0.050503783544537,0.0053337614424526,0.0151387265953235
no_body_in_g,3,bottom,BM,102.0,0.4203676058381211,-0.3255896948743611,-0.004059435251881,0.0013346525974695,0.1082999957542793,0.0831315316800434,0.0575241963744309,0.0323557323757924
no_body_in_g,3,bottom,BR,200.0,0.3382139563560485,-0.7314076197260256,-0.0037907858937978,0.0011549239658661,0.0913383895531296,0.0836166201296902,0.0487043394497595,0.042431667279452
no_body_in_g,3,mid,ML,82.0,0.5150392909602421,0.102781583550827,0.0024523974918737,0.0023842315813193,0.1270386126891869,0.1309188900576801,0.032423816132927,0.0320403390087005
no_body_in_g,3,mid,MM,200.0,0.494589654803276,-0.0193548769572439,0.0022191230952739,0.0026131836324151,0.1343167417868971,0.1328677267809855,0.0255929460190236,0.0239614242780953
no_body_in_g,3,mid,MR,200.0,0.5387379850447178,0.1707231436428115,0.0031813004612922,0.0022925408589739,0.1315939956903457,0.1299683182562548,0.0216607385873794,0.0211099735368043
no_body_in_g,3,top,TL,126.0,0.7118899401218172,0.9899653390607944,-0.0089968615581118,0.0007681045960357,0.0659096956489578,0.0633654733029359,0.0244942338811972,0.0320045915284445
no_body_in_g,3,top,TM,200.0,0.6374771873652935,0.6170056280492008,-0.0068596157431602,0.0009156590602873,0.0831997069716453,0.0657724085368869,0.0188757403288036,0.0302041774441022
no_body_in_g,3,top,TR,200.0,0.7519093556702137,1.2132611230372747,-0.0042139123380184,0.0005167909903308,0.0861167891696095,0.0505088052273264,0.0256393881700933,0.0574840016826056
no_body_in_g,4,bottom,BL,113.0,0.2145869025746278,-1.4295091034513892,0.0060676336288452,0.0003146413490934,0.0834710541947753,0.0391728031503333,0.0648648011028371,0.0205665505037898
no_body_in_g,4,bottom,BM,190.0,0.3437365502707268,-0.7983249764326589,0.0058374054729938,0.0010645562649279,0.0895406709885911,0.0752879485270532,0.0347081839891248,0.0191754872273457
no_body_in_g,4,bottom,BR,200.0,0.311680460833013,-0.8828534883882796,0.0036184058338403,0.0010360344611139,0.0768013245053589,0.078822798977196,0.0271492737228982,0.0171789966896176
no_body_in_g,4,mid,ML,164.0,0.5215993743480706,0.0889051560014978,0.0103815810346021,0.002567636898042,0.1172343422090861,0.132166068613918,0.0283522902158793,0.0432840171156496
no_body_in_g,4,mid,MM,200.0,0.4942310816794634,-0.0244147194504997,0.010232724994421,0.0026132320325943,0.124667259324342,0.1328334137041883,0.0181161186471581,0.0256876561790704
no_body_in_g,4,mid,MR,200.0,0.5132586421817541,0.0680485662951587,0.008693603426218,0.0022940346874723,0.1121982901729643,0.1304108654696085,0.0157705944962799,0.0292876923177391
no_body_in_g,4,top,TL,17.0,0.6131888242328868,0.4717109917261676,0.0043883779469658,0.0015260963640482,0.0595598748939878,0.097347505196873,0.0055184758761349,0.0433061068110606
no_body_in_g,4,top,TM,200.0,0.6031737832725048,0.4680847915177264,0.0041105376183986,0.0009221021218808,0.0504287224356085,0.0639779702830565,0.0037617104500532,0.0205822294834069
no_body_in_g,4,top,TR,200.0,0.7377203972637654,1.1264265839693643,0.0022054943442344,0.00056744406267,0.035198257099837,0.0525933036515878,0.0047121883556246,0.0220089782937429
no_body_in_g,5,bottom,BL,46.0,0.3769102660210236,-0.5119065408616381,0.0101792141795158,0.000918356671962,0.0848489257952441,0.0645082223527035,0.0309362143743783,0.0106180363699145
no_body_in_g,5,bottom,BM,55.0,0.4123109048063105,-0.3746211953536335,0.0150095124136317,0.0015287272885708,0.0907547136599367,0.0964587912355267,0.0120389310727742,0.016275887733156
no_body_in_g,5,bottom,BR,200.0,0.3162645573168993,-0.8428744890401352,0.0106005812436342,0.0010752524379605,0.0809899147227406,0.0801145385099227,0.0312245457386598,0.0298071109130978
no_body_in_g,5,mid,ML,158.0,0.5029297355986848,0.0120348274474916,0.0195037449085259,0.0025899953844181,0.0990414687821382,0.1321813196546296,0.0122439491303189,0.0231696781407617
no_body_in_g,5,mid,MM,200.0,0.492639474645257,-0.030398953810755,0.0215554153919219,0.0026285508095381,0.1036487300693988,0.1332249652057748,0.0149787470931187,0.0157923349179327
no_body_in_g,5,mid,MR,200.0,0.5360452012345195,0.158758769452073,0.017063365727663,0.0022855966625189,0.0896556476689875,0.1295640178267265,0.0096717456076294,0.0343183485325425
no_body_in_g,5,top,TL,57.0,0.5866506099700928,0.3576103251869492,0.0083363171209368,0.0009779147769978,0.0601015396154763,0.0653169860547612,0.0187674196142899,0.0224667689027754
no_body_in_g,5,top,TM,200.0,0.5936043256521225,0.4170117901672044,0.0103132127225399,0.0009329030695589,0.06368203968741,0.0633919342894235,0.0155644935555756,0.0230563595355488
no_body_in_g,5,top,TR,200.0,0.7417842075228691,1.150855533417734,0.0047191229462623,0.0005493310746598,0.0451691748574376,0.052139706827701,0.0109220055863261,0.0179370625631418
no_body_in_g,6,bottom,BM,85.0,0.4336982018807355,-0.2697974468055611,0.0124574415823992,0.001451689118098,0.0940228564774288,0.0891159490347157,0.0307711620212477,0.0165088391041054
no_body_in_g,6,bottom,BR,200.0,0.3499310823529958,-0.6513999336943005,0.0134628345817327,0.0010535521493244,0.1167395341023802,0.0753741516151779,0.0778280142066069,0.0364610682614147
no_body_in_g,6,mid,ML,27.0,0.4922265200703232,-0.0311140702336861,0.0203444968771051,0.0026297746888979,0.1244266924482804,0.1329592196002645,0.0158227663142261,0.0218301793491398
no_body_in_g,6,mid,MM,200.0,0.4957836803793907,-0.0167862423258681,0.017008858770132,0.0026297932235085,0.1069263343326747,0.1330961884372808,0.0170047678146511,0.0393786578066647
no_body_in_g,6,mid,MR,200.0,0.5522200940549373,0.2592301949763422,0.0105909416824579,0.0022228000363179,0.0805562835186719,0.1297561995527105,0.0238600648846477,0.0728830976039171
no_body_in_g,6,top,TL,39.0,0.6007603170015873,0.4121890899428231,-0.0026775002479553,0.0007846479367936,0.0183797497779895,0.0555686399165281,0.0051894881404363,0.0321015158238319
no_body_in_g,6,top,TM,200.0,0.6061225130409003,0.4685674351535891,0.0003689341247081,0.0010361025226443,0.0259338971599936,0.0709716250447402,0.0053949412330985,0.0419434098433703
no_body_in_g,6,top,TR,200.0,0.7452969015389681,1.174157230177502,-0.0018759313970804,0.0004444611365634,0.0134561715461313,0.0459893986781037,0.0053296968154609,0.0319654188212007
no_body_in_g,7,bottom,BM,52.0,0.445892001573856,-0.2179684004367056,0.0164825962140009,0.0016828217882584,0.1008792890665622,0.0998944136530639,0.0104713395166282,0.0064722517362007
no_body_in_g,7,bottom,BR,200.0,0.4175638435781002,-0.3500909357105805,0.0139390765875577,0.0011988696961939,0.0934636428952217,0.0787691775275448,0.0250024527183268,0.0084887940064072
no_body_in_g,7,mid,ML,7.0,0.5161992141178676,0.0648346197119872,0.0218262927872794,0.0025358833765761,0.1159512986029897,0.1300539565499239,0.009965494275093,0.0045554760311331
no_body_in_g,7,mid,MM,200.0,0.4996362878382206,0.0029650422453025,0.0217277240753173,0.002614937633149,0.1187347077392041,0.133116125414841,0.0109055858897045,0.0113269006740301
no_body_in_g,7,mid,MR,200.0,0.5724833569675684,0.3360043283375121,0.0175945137441158,0.0023124943685173,0.1038303639553487,0.1300336900672589,0.0067006547795608,0.0259273933805525
no_body_in_g,7,top,TL,111.0,0.6719360705968496,0.7340265513978984,0.005078087518881,0.0005846063763318,0.0455575184644879,0.0491492365072911,0.0152968771017349,0.0208551100967032
no_body_in_g,7,top,TM,200.0,0.6419819515943527,0.6424539359486912,0.0074614681303501,0.0007567046785364,0.0555329127702862,0.0576112541408768,0.0122711059637367,0.0192215020407456
no_body_in_g,7,top,TR,200.0,0.7333710818737745,1.113629467631342,0.0041047611832618,0.0005082553246276,0.0408922334853559,0.0487618104880828,0.0128554747067391,0.0190109406458213
no_body_in_g,8,bottom,BL,45.0,0.3582418474886152,-0.5948353722274026,0.0065832830137676,0.0011410920436083,0.0716663585768805,0.0767999308645137,0.0441655643491281,0.0476184657878345
no_body_in_g,8,bottom,BM,108.0,0.3611222138559377,-0.6097980785568169,0.0100471651940434,0.0012672817233847,0.0772692158956218,0.0859349624926218,0.0351294910220463,0.0392822461823622
no_body_in_g,8,bottom,BR,200.0,0.4253450459241867,-0.3175797886503916,0.0164771270006895,0.0012428335933432,0.090103642232716,0.0835757608362638,0.0389172357926145,0.031386551298201
no_body_in_g,8,mid,ML,68.0,0.4618254952570971,-0.1545430808166672,0.019365249092088,0.0025318790808179,0.0962819256545866,0.1308835532486225,0.017147471443476,0.0427926416399286
no_body_in_g,8,mid,MM,200.0,0.4888530011475086,-0.0470197890833759,0.0229981599748134,0.002582912625706,0.1012413082271814,0.1319375372030532,0.013425196679309,0.0276481564901769
no_body_in_g,8,mid,MR,200.0,0.5239741529524327,0.1167685905828959,0.018990017697215,0.0022732840040979,0.0937911738082766,0.1301497179078111,0.0142854505963623,0.0408279707841575
no_body_in_g,8,top,TL,28.0,0.6621361321636609,0.6925037483011509,0.0057051916207586,0.0009273964516086,0.0660002594813704,0.0691038218527356,0.0054589677602052,0.0100725049685154
no_body_in_g,8,top,TM,200.0,0.6041954047232866,0.4555510882014817,0.0056180572509765,0.0008718896477973,0.0630565493926405,0.061804011125107,0.0071425944380462,0.0189767809049226
no_body_in_g,8,top,TR,200.0,0.7293184259533882,1.0809690557155116,0.0017773105204105,0.0005477871155721,0.0479738550633192,0.0502084618432546,0.0073040635511279,0.0178329589357599
no_body_in_g,9,bottom,BL,5.0,0.4642383575439453,-0.1433970929210163,0.0164786100387573,0.0013946528513759,0.1070523902773857,0.085170931956067,0.0379092881456017,0.01602783203125
no_body_in_g,9,bottom,BM,117.0,0.4209172391993367,-0.3244295786813648,0.014107745172631,0.0015574995782469,0.1030069367371053,0.0950350703450312,0.0310275064518627,0.0207568408969121
no_body_in_g,9,bottom,BR,26.0,0.3856092966519869,-0.4708325303000977,0.0105239599943161,0.0016756239229005,0.0934607504078975,0.1034337261145664,0.0126501242003331,0.0192294676716511
no_body_in_g,9,mid,ML,95.0,0.4914096477784608,-0.0344174640892468,0.0168179747305418,0.0025900000191306,0.1068886111441411,0.1318360999978761,0.0098606583123144,0.0329769055506116
no_body_in_g,9,mid,MM,200.0,0.4955340880155563,-0.0181864893308111,0.018889051452279,0.0026070562480532,0.1148861083388328,0.1323836784412161,0.0108928593527525,0.0205384357739239
no_body_in_g,9,mid,MR,200.0,0.5209141808748246,0.098398496971955,0.0176372356712818,0.0024386257582184,0.1115122162364423,0.1303311175593675,0.0077748917415738,0.0219476603530347
no_body_in_g,9,top,TL,116.0,0.5878960546748392,0.3944681633712342,0.0014943272389214,0.0008837726989632,0.048208448538107,0.0607630108094136,0.0132914490772989,0.0245741468268157
no_body_in_g,9,top,TM,200.0,0.656964014917612,0.730478249898484,0.0022493227571249,0.000760416020494,0.0495162970665842,0.0581742384502826,0.0120814952719956,0.0191125110292341
no_body_in_g,9,top,TR,200.0,0.74440780043602,1.1668688286891251,0.0020496894419193,0.0004689541948221,0.0451690324489027,0.0465913280747201,0.0102560457773506,0.0176711303996853
no_body_in_g,10,bottom,BL,20.0,0.4434253334999084,-0.2284849264968638,-0.0065409108996391,0.0012658138439995,0.0524886045604944,0.0800369698700444,0.0456257581710815,0.0180773928761482
no_body_in_g,10,bottom,BM,187.0,0.3863621945368415,-0.4748504987243259,-0.0063620568278001,0.0011253943941512,0.0474788058688615,0.0747662585361523,0.0369858782897817,0.0097020717068789
no_body_in_g,10,bottom,BR,200.0,0.3928230185806751,-0.4576153658546041,-0.002824532315135,0.0012873089209828,0.0572172344103455,0.0858764657590819,0.0340223541681189,0.0064492540434002
no_body_in_g,10,mid,ML,82.0,0.5137413209531365,0.0553552155309411,0.0078169060189549,0.0025520950983649,0.1238471291414121,0.1307817756482374,0.0586527377003576,0.0517180915013319
no_body_in_g,10,mid,MM,200.0,0.5084829823672772,0.0453677937712792,0.0070963840931653,0.002548970519319,0.1165597845241427,0.1327915728955537,0.0559674414992332,0.0394660143926739
no_body_in_g,10,mid,MR,200.0,0.5257999761402607,0.1148026649242169,0.0096408336982131,0.0023377628180962,0.1220875288732349,0.1298686333684536,0.044618053054437,0.0361580791790038
no_body_in_g,10,top,TL,74.0,0.6052664965391159,0.441185393464386,0.010140229721327,0.001231258658836,0.1290286246787857,0.0790015148632717,0.0294470382804,0.0794741485670611
no_body_in_g,10,top,TM,200.0,0.6326632304489612,0.5954075495441995,0.0108373941481113,0.0009610167933675,0.1287136288359761,0.0681898927671318,0.0301889626309275,0.0906828024424612
no_body_in_g,10,top,TR,200.0,0.737937885671854,1.136962309235385,0.0067748403549194,0.0005749098713262,0.1050629265792667,0.053246735499569,0.0218752019666135,0.0730566799314692
no_body_in_g,11,bottom,BM,80.0,0.4088755961507558,-0.3754968154659092,0.0039942111819982,0.0013524562256039,0.1153638125397265,0.0853409207119729,0.0391012099629733,0.0112876753788441
no_body_in_g,11,bottom,BR,200.0,0.3898776060342788,-0.4707356098807748,0.0070482705533504,0.0013326931939269,0.1182345435395836,0.0903565993234341,0.0588261360395699,0.0328743338957428
no_body_in_g,11,mid,ML,45.0,0.4853524095482296,-0.0587892668998573,0.0073942290412055,0.0026125615773683,0.1188461101717419,0.1326178440301765,0.0099272682021061,0.0086932607409026
no_body_in_g,11,mid,MM,200.0,0.4949098560214042,-0.0215704628449403,0.0076901279389858,0.0025925703516615,0.1201642136648297,0.1325794541920094,0.0105903903581202,0.0114991115406155
no_body_in_g,11,mid,MR,200.0,0.531940620020032,0.1492904119277024,0.006490649357438,0.0023045391946129,0.111787883490324,0.1297526055279013,0.0196254139160737,0.0245528554078191
no_body_in_g,11,top,TL,55.0,0.709064306454225,1.0105917695038986,-0.0009960944002324,0.0008107726366429,0.0817196864973415,0.0617757949863276,0.0348421133377335,0.0552712649953636
no_body_in_g,11,top,TM,200.0,0.630448243021965,0.5843176482735298,-0.0024637730419635,0.0009794746267413,0.08856190957129,0.0685005801531117,0.0241858874261379,0.0444531439128331
no_body_in_g,11,top,TR,200.0,0.7493476310372352,1.1831718248044718,-0.0036121854186058,0.0005019748506998,0.073980387635529,0.049255551839554,0.0309164643287658,0.0555687031417619
no_body_in_g,12,bottom,BL,10.0,0.4457368433475494,-0.2181007503425498,0.0109696567058563,0.0013007865588969,0.0999313488602638,0.0812513803292272,0.0476335801184177,0.0289536125957965
no_body_in_g,12,bottom,BM,200.0,0.3637024134397507,-0.5891266055251825,0.0077598041296005,0.0010919882613111,0.0878378742560744,0.0750230382900973,0.0426126703969202,0.0297156645357608
no_body_in_g,12,bottom,BR,200.0,0.3182896260917187,-0.8785675885737092,0.0059147717058658,0.0010075340574963,0.0818212429434061,0.0840036863275809,0.0273270798567682,0.026315528601408
no_body_in_g,12,mid,ML,18.0,0.4597296251191033,-0.1617535522587109,0.0147000898917516,0.0024670138542836,0.113910078174538,0.1284996415718519,0.0106873055920004,0.024783958784408
no_body_in_g,12,mid,MM,200.0,0.4835938031226396,-0.0669752668365403,0.0150985877215862,0.0026006699739562,0.1132901761308312,0.1326301102215576,0.0079232221748679,0.0247473770938813
no_body_in_g,12,mid,MR,200.0,0.5131756588444114,0.0584328710780079,0.0123121156543493,0.0022389402813933,0.10379348969087,0.1293718361007424,0.0077776672039181,0.0233689968427643
no_body_in_g,12,top,TL,35.0,0.6906375340053014,0.8120372377324289,-0.0021013532366071,0.0004017553938448,0.0366712652679,0.0388760577191306,0.013418056496552,0.0178157575162393
no_body_in_g,12,top,TM,200.0,0.6120236156880856,0.4890990182498935,0.0024700121581554,0.0008948748905445,0.0555612911283969,0.0629018088592427,0.0079291212931275,0.0171623467630706
no_body_in_g,12,top,TR,200.0,0.7516565752774477,1.2275320836245542,0.0008138725161552,0.0004443251284702,0.0427931393869221,0.0457892726300865,0.0078866819106042,0.0159819472278468
no_body_in_g,13,bottom,BL,4.0,0.4469698965549469,-0.212965472497986,0.015632264316082,0.0017060049006023,0.1219896376132965,0.1006809275333978,0.0288552534766495,0.007546542212367
no_body_in_g,13,bottom,BM,61.0,0.4266068368661599,-0.3000255306051135,0.0119213530274688,0.001421522404924,0.1100450719966263,0.0873796180870075,0.0251077495851233,0.00362072066694
no_body_in_g,13,bottom,BR,197.0,0.3714002049362599,-0.5560624384845624,0.0081807392351518,0.0011428868166925,0.1061949471985628,0.0810702353470737,0.0248403376639645,0.0091199216049939
no_body_in_g,13,mid,ML,126.0,0.6654720374989131,0.7270165651944274,0.0168870415479417,0.0021964514592902,0.1216137570639451,0.1321348438595923,0.0232046219328093,0.0336541942069454
no_body_in_g,13,mid,MM,200.0,0.5016580046713353,0.0080602893307022,0.0170244882255792,0.0025695001742113,0.126875079870224,0.1317362005739366,0.0123138367896899,0.0160437529534101
no_body_in_g,13,mid,MR,200.0,0.5361055980622769,0.1709799579093076,0.0150642118602991,0.0023170754533744,0.1229590440168976,0.1306756070562151,0.0147152004227973,0.0217648201296105
no_body_in_g,13,top,TL,79.0,0.6460969025575662,0.6290899250086417,0.0041820112662979,0.000872744957023,0.0612343230956717,0.0655847572679832,0.0049816544485997,0.0197019320028492
no_body_in_g,13,top,TM,200.0,0.640929559469223,0.6180822838215172,0.0043765226006507,0.0007946998912535,0.0607165070623159,0.0590644463847646,0.0060620263032615,0.0164285688276868
